Transaction Date,Product Name,Quantity Sold,Revenue,Profit Margin,Store Location
2023-01-18,Soda,100,852.0,24.17,Chicago
2023-01-18,Chips,39,281.19,21.61,Chicago
2023-01-18,Bread,67,1012.37,22.05,Chicago
2023-01-18,Milk,79,941.68,16.44,Houston
2023-01-18,Bananas,48,924.0,10.25,Houston
2023-01-18,Chicken,82,292.74,16.4,Houston
2023-01-18,Soda,35,149.8,23.46,Houston
2023-01-18,Chips,24,427.2,15.43,Houston
2023-01-18,Bread,17,121.04,5.62,Houston
2023-01-18,Milk,92,1033.16,11.23,Phoenix
2023-01-18,Bananas,16,164.32,13.5,Phoenix
2023-01-18,Chicken,19,179.93,7.04,Phoenix
2023-01-18,Soda,87,234.9,7.35,Phoenix
2023-01-18,Chips,36,126.36,13.84,Phoenix
2023-01-18,Bread,28,240.8,22.14,Phoenix
2023-01-19,Milk,97,240.56,13.25,New York
2023-01-19,Bananas,76,1434.12,13.43,New York
2023-01-19,Chicken,92,471.04,11.45,New York
2023-01-19,Soda,14,122.64,15.86,New York
2023-01-19,Chips,76,493.24,8.72,New York
2023-01-19,Bread,24,159.36,20.89,New York
2023-01-19,Milk,29,445.73,6.57,Los Angeles
2023-01-19,Bananas,36,191.16,7.42,Los Angeles
2023-01-19,Chicken,90,477.0,19.97,Los Angeles
2023-01-19,Soda,80,932.8,10.19,Los Angeles
2023-01-19,Chips,89,698.65,17.39,Los Angeles
2023-01-19,Bread,12,134.88,10.47,Los Angeles
2023-01-19,Milk,64,594.56,19.62,Chicago
2023-01-19,Bananas,44,320.32,17.14,Chicago
2023-01-19,Chicken,52,121.68,19.67,Chicago
2023-01-19,Soda,11,106.81,17.38,Chicago
2023-01-19,Chips,35,451.5,12.85,Chicago
2023-01-19,Bread,72,1126.08,14.49,Chicago
2023-01-19,Milk,40,592.0,5.31,Houston
2023-01-19,Bananas,65,478.4,12.92,Houston
2023-01-19,Chicken,17,253.3,14.94,Houston
2023-01-19,Soda,80,571.2,5.01,Houston
2023-01-19,Chips,65,846.95,8.18,Houston
2023-01-19,Bread,99,1405.8,13.13,Houston
2023-01-19,Milk,21,69.93,5.34,Phoenix
2023-01-19,Bananas,36,561.96,20.32,Phoenix
2023-01-19,Chicken,32,296.96,21.38,Phoenix
2023-01-19,Soda,88,645.04,17.32,Phoenix
2023-01-19,Chips,65,620.75,19.87,Phoenix
2023-01-19,Bread,64,526.72,20.8,Phoenix
2023-01-20,Milk,47,784.43,22.03,New York
2023-01-20,Bananas,83,1529.69,24.66,New York
2023-01-20,Chicken,50,687.5,23.63,New York
2023-01-20,Soda,73,767.96,19.35,New York
2023-01-20,Chips,65,243.1,20.43,New York
2023-01-20,Bread,71,1033.76,21.62,New York
2023-01-20,Milk,49,225.89,16.22,Los Angeles
2023-01-20,Bananas,55,999.9,24.59,Los Angeles
2023-01-20,Chicken,72,156.96,10.02,Los Angeles
2023-01-20,Soda,95,868.3,14.92,Los Angeles
2023-01-20,Chips,28,522.76,10.82,Los Angeles
2023-01-20,Bread,87,870.0,21.56,Los Angeles
2023-01-20,Milk,22,264.44,18.69,Chicago
2023-01-20,Bananas,56,1071.84,6.77,Chicago
2023-01-20,Chicken,32,84.8,5.58,Chicago
2023-01-20,Soda,47,777.38,12.88,Chicago
2023-01-20,Chips,54,1016.28,22.0,Chicago
2023-01-20,Bread,21,240.24,9.45,Chicago
2023-01-20,Milk,39,259.35,14.51,Houston
2023-01-20,Bananas,21,399.0,9.51,Houston
2023-01-20,Chicken,53,873.97,10.6,Houston
2023-01-20,Soda,99,1969.11,24.67,Houston
2023-01-20,Chips,22,63.36,14.57,Houston
2023-01-20,Bread,66,425.04,23.66,Houston
2023-01-20,Milk,25,153.75,19.47,Phoenix
2023-01-20,Bananas,68,801.72,20.94,Phoenix
2023-01-20,Chicken,26,156.0,22.95,Phoenix
2023-01-20,Soda,36,85.32,24.74,Phoenix
2023-01-20,Chips,74,734.82,17.84,Phoenix
2023-01-20,Bread,23,453.33,17.49,Phoenix
2023-01-21,Milk,88,536.8,11.28,New York
2023-01-21,Bananas,98,617.4,16.48,New York
2023-01-21,Chicken,95,335.35,19.94,New York
2023-01-21,Soda,96,1862.4,12.49,New York
2023-01-21,Chips,74,811.78,22.31,New York
2023-01-21,Bread,19,197.6,8.85,New York
2023-01-21,Milk,86,1409.54,20.86,Los Angeles
2023-01-21,Bananas,65,1123.2,7.08,Los Angeles
2023-01-21,Chicken,46,196.88,6.49,Los Angeles
2023-01-21,Soda,76,1005.48,8.71,Los Angeles
2023-01-21,Chips,21,48.72,13.81,Los Angeles
2023-01-21,Bread,21,152.67,15.11,Los Angeles
2023-01-21,Milk,23,408.25,6.31,Chicago
2023-01-21,Bananas,31,544.98,18.84,Chicago
2023-01-21,Chicken,34,476.34,22.9,Chicago
2023-01-21,Soda,49,119.56,5.83,Chicago
2023-01-21,Chips,15,200.85,13.14,Chicago
2023-01-21,Bread,50,397.0,9.72,Chicago
2023-01-21,Milk,63,679.77,5.66,Houston
2023-01-21,Bananas,31,118.11,16.18,Houston
2023-01-21,Chicken,23,124.43,7.8,Houston
2023-01-21,Soda,65,968.5,16.11,Houston
2023-01-21,Chips,34,673.54,12.59,Houston
2023-01-21,Bread,65,605.15,22.26,Houston
2023-01-21,Milk,16,183.36,18.65,Phoenix
2023-01-21,Bananas,96,1054.08,24.53,Phoenix
2023-01-21,Chicken,10,100.8,6.43,Phoenix
2023-01-21,Soda,76,426.36,5.08,Phoenix
2023-01-21,Chips,28,438.76,9.31,Phoenix
2023-01-21,Bread,72,464.4,6.02,Phoenix
2023-01-22,Milk,74,508.38,5.06,New York
2023-01-22,Bananas,58,986.58,18.16,New York
2023-01-22,Chicken,57,712.5,7.5,New York
2023-01-22,Soda,52,1013.48,21.15,New York
2023-01-22,Chips,53,703.31,12.17,New York
2023-01-22,Bread,20,104.6,16.95,New York
2023-01-22,Milk,79,1106.79,13.95,Los Angeles
2023-01-22,Bananas,12,176.28,12.76,Los Angeles
2023-01-22,Chicken,29,168.49,21.61,Los Angeles
2023-01-22,Soda,64,259.2,22.48,Los Angeles
2023-01-22,Chips,38,243.96,17.64,Los Angeles
2023-01-22,Bread,50,931.5,8.68,Los Angeles
2023-01-22,Milk,64,641.28,22.66,Chicago
2023-01-22,Bananas,35,338.45,19.7,Chicago
2023-01-22,Chicken,51,504.9,18.32,Chicago
2023-01-22,Soda,83,269.75,20.28,Chicago
2023-01-22,Chips,98,1636.6,15.28,Chicago
2023-01-22,Bread,44,169.84,14.45,Chicago
2023-01-22,Milk,55,1051.6,13.16,Houston
2023-01-22,Bananas,26,267.54,16.84,Houston
2023-01-22,Chicken,29,379.32,16.36,Houston
2023-01-22,Soda,67,540.02,8.46,Houston
2023-01-22,Chips,86,1474.04,8.34,Houston
2023-01-22,Bread,88,1399.2,13.91,Houston
2023-01-22,Milk,21,163.8,24.99,Phoenix
2023-01-22,Bananas,45,800.55,6.72,Phoenix
2023-01-22,Chicken,56,872.48,20.35,Phoenix
2023-01-22,Soda,78,1237.86,22.39,Phoenix
2023-01-22,Chips,80,1252.8,16.31,Phoenix
2023-01-22,Bread,20,160.0,5.68,Phoenix
2023-01-23,Milk,53,684.76,14.61,New York
2023-01-23,Bananas,78,1475.76,11.74,New York
2023-01-23,Chicken,44,121.88,23.31,New York
2023-01-23,Soda,40,167.6,11.77,New York
2023-01-23,Chips,12,106.44,9.69,New York
2023-01-23,Bread,20,253.0,14.06,New York
2023-01-23,Milk,41,260.35,13.02,Los Angeles
2023-01-23,Bananas,87,1730.43,10.33,Los Angeles
2023-01-23,Chicken,61,156.16,21.56,Los Angeles
2023-01-23,Soda,68,862.92,12.07,Los Angeles
2023-01-23,Chips,73,419.02,5.68,Los Angeles
2023-01-23,Bread,85,339.15,5.85,Los Angeles
2023-01-23,Milk,30,216.3,19.9,Chicago
2023-01-23,Bananas,69,1182.66,19.34,Chicago
2023-01-23,Chicken,71,803.01,13.11,Chicago
2023-01-23,Soda,27,205.74,20.15,Chicago
2023-01-23,Chips,83,792.65,18.19,Chicago
2023-01-23,Bread,13,122.2,19.57,Chicago
2023-01-23,Milk,50,804.5,9.73,Houston
2023-01-23,Bananas,45,567.9,18.0,Houston
2023-01-23,Chicken,82,1219.34,5.42,Houston
2023-01-23,Soda,23,219.42,14.77,Houston
2023-01-23,Chips,40,664.0,5.16,Houston
2023-01-23,Bread,82,724.88,5.52,Houston
2023-01-23,Milk,62,494.76,9.33,Phoenix
2023-01-23,Bananas,68,763.64,17.87,Phoenix
2023-01-23,Chicken,83,873.16,19.23,Phoenix
2023-01-23,Soda,14,247.1,23.77,Phoenix
2023-01-23,Chips,68,1338.92,21.93,Phoenix
2023-01-23,Bread,56,221.76,16.66,Phoenix
2023-01-24,Milk,87,916.11,12.13,New York
2023-01-24,Bananas,81,1031.13,5.58,New York
2023-01-24,Chicken,55,712.25,18.45,New York
2023-01-24,Soda,92,1161.96,16.38,New York
2023-01-24,Chips,70,1320.9,16.78,New York
2023-01-24,Bread,44,175.56,15.91,New York
2023-01-24,Milk,12,224.4,16.3,Los Angeles
2023-01-24,Bananas,48,433.92,14.15,Los Angeles
2023-01-24,Chicken,57,1054.5,18.37,Los Angeles
2023-01-24,Soda,60,732.0,21.75,Los Angeles
2023-01-24,Chips,27,475.2,14.86,Los Angeles
2023-01-24,Bread,69,356.04,11.97,Los Angeles
2023-01-24,Milk,47,573.4,7.35,Chicago
2023-01-24,Bananas,20,343.8,15.73,Chicago
2023-01-24,Chicken,74,1044.88,17.84,Chicago
2023-01-24,Soda,14,227.36,8.89,Chicago
2023-01-24,Chips,76,477.28,7.53,Chicago
2023-01-24,Bread,100,908.0,7.47,Chicago
2023-01-24,Milk,36,329.04,8.74,Houston
2023-01-24,Bananas,61,506.91,6.64,Houston
2023-01-24,Chicken,45,363.6,19.17,Houston
2023-01-24,Soda,96,1034.88,13.01,Houston
2023-01-24,Chips,73,1158.51,5.03,Houston
2023-01-24,Bread,44,635.36,19.21,Houston
2023-01-24,Milk,27,339.66,23.93,Phoenix
2023-01-24,Bananas,47,763.75,10.6,Phoenix
2023-01-24,Chicken,52,353.6,6.52,Phoenix
2023-01-24,Soda,40,270.4,8.07,Phoenix
2023-01-24,Chips,77,929.39,15.24,Phoenix
2023-01-24,Bread,93,890.94,18.53,Phoenix
2023-01-25,Milk,28,435.68,5.39,New York
2023-01-25,Bananas,44,146.52,6.34,New York
2023-01-25,Chicken,64,1046.4,16.82,New York
2023-01-25,Soda,63,666.54,8.01,New York
2023-01-25,Chips,33,237.6,12.75,New York
2023-01-25,Bread,18,167.58,11.59,New York
2023-01-25,Milk,67,888.42,21.92,Los Angeles
2023-01-25,Bananas,19,362.9,17.94,Los Angeles
2023-01-25,Chicken,72,1085.76,20.98,Los Angeles
2023-01-25,Soda,35,176.4,6.67,Los Angeles
2023-01-25,Chips,20,315.8,22.68,Los Angeles
2023-01-25,Bread,87,995.28,5.51,Los Angeles
2023-01-25,Milk,77,932.47,17.98,Chicago
2023-01-25,Bananas,25,137.0,21.27,Chicago
2023-01-25,Chicken,83,634.95,15.83,Chicago
2023-01-25,Soda,78,209.82,17.66,Chicago
2023-01-25,Chips,12,223.56,13.98,Chicago
2023-01-25,Bread,42,437.22,20.62,Chicago
2023-01-25,Milk,30,162.0,19.04,Houston
2023-01-25,Bananas,57,713.07,17.66,Houston
2023-01-25,Chicken,36,173.52,5.88,Houston
2023-01-25,Soda,80,356.8,7.57,Houston
2023-01-25,Chips,100,1059.0,18.97,Houston
2023-01-25,Bread,63,646.38,23.95,Houston
2023-01-25,Milk,72,741.6,12.04,Phoenix
2023-01-25,Bananas,26,296.4,21.51,Phoenix
2023-01-25,Chicken,77,1441.44,8.19,Phoenix
2023-01-25,Soda,52,937.04,15.48,Phoenix
2023-01-25,Chips,85,831.3,16.39,Phoenix
2023-01-25,Bread,76,1322.4,6.95,Phoenix
2023-01-26,Milk,19,354.35,20.22,New York
2023-01-26,Bananas,17,239.19,8.57,New York
2023-01-26,Chicken,87,1212.78,13.73,New York
2023-01-26,Soda,94,490.68,21.33,New York
2023-01-26,Chips,52,434.2,12.9,New York
2023-01-26,Bread,29,417.31,24.09,New York
2023-01-26,Milk,68,154.36,23.5,Los Angeles
2023-01-26,Bananas,54,236.52,14.22,Los Angeles
2023-01-26,Chicken,19,65.74,7.62,Los Angeles
2023-01-26,Soda,76,247.0,11.71,Los Angeles
2023-01-26,Chips,80,875.2,23.4,Los Angeles
2023-01-26,Bread,52,631.28,12.51,Los Angeles
2023-01-26,Milk,76,1378.64,22.6,Chicago
2023-01-26,Bananas,79,1001.72,19.22,Chicago
2023-01-26,Chicken,49,509.11,9.94,Chicago
2023-01-26,Soda,84,640.92,12.8,Chicago
2023-01-26,Chips,21,399.0,22.1,Chicago
2023-01-26,Bread,84,1112.16,21.69,Chicago
2023-01-26,Milk,78,1444.56,24.64,Houston
2023-01-26,Bananas,84,258.72,20.61,Houston
2023-01-26,Chicken,13,107.64,20.12,Houston
2023-01-26,Soda,47,191.76,6.74,Houston
2023-01-26,Chips,28,540.12,24.75,Houston
2023-01-26,Bread,91,878.15,16.59,Houston
2023-01-26,Milk,72,364.32,15.87,Phoenix
2023-01-26,Bananas,25,458.0,18.58,Phoenix
2023-01-26,Chicken,27,433.35,7.32,Phoenix
2023-01-26,Soda,99,530.64,8.28,Phoenix
2023-01-26,Chips,34,228.48,20.69,Phoenix
2023-01-26,Bread,33,364.32,8.39,Phoenix
2023-01-27,Milk,47,780.2,17.73,New York
2023-01-27,Bananas,14,158.62,24.28,New York
2023-01-27,Chicken,52,694.72,15.33,New York
2023-01-27,Soda,15,162.45,14.06,New York
2023-01-27,Chips,57,486.78,24.66,New York
2023-01-27,Bread,35,227.15,12.78,New York
2023-01-27,Milk,87,1507.71,6.36,Los Angeles
2023-01-27,Bananas,55,839.3,8.11,Los Angeles
2023-01-27,Chicken,88,210.32,23.1,Los Angeles
2023-01-27,Soda,15,260.1,16.71,Los Angeles
2023-01-27,Chips,78,1208.22,22.48,Los Angeles
2023-01-27,Bread,54,1077.84,19.02,Los Angeles
2023-01-27,Milk,27,336.15,23.85,Chicago
2023-01-27,Bananas,46,664.7,14.91,Chicago
2023-01-27,Chicken,40,546.8,5.99,Chicago
2023-01-27,Soda,23,144.9,13.73,Chicago
2023-01-27,Chips,19,359.29,10.87,Chicago
2023-01-27,Bread,68,697.0,6.52,Chicago
2023-01-27,Milk,51,863.43,15.51,Houston
2023-01-27,Bananas,98,950.6,24.35,Houston
2023-01-27,Chicken,87,515.04,11.52,Houston
2023-01-27,Soda,41,705.61,23.27,Houston
2023-01-27,Chips,36,469.44,22.21,Houston
2023-01-27,Bread,56,378.0,15.06,Houston
2023-01-27,Milk,54,780.3,16.98,Phoenix
2023-01-27,Bananas,33,490.38,18.47,Phoenix
2023-01-27,Chicken,15,270.45,17.51,Phoenix
2023-01-27,Soda,10,131.7,13.16,Phoenix
2023-01-27,Chips,40,441.2,19.68,Phoenix
2023-01-27,Bread,96,1257.6,8.58,Phoenix
2023-01-28,Milk,25,163.0,22.81,New York
2023-01-28,Bananas,56,287.28,17.52,New York
2023-01-28,Chicken,12,221.52,8.4,New York
2023-01-28,Soda,19,172.52,23.16,New York
2023-01-28,Chips,42,420.0,16.27,New York
2023-01-28,Bread,93,567.3,19.95,New York
2023-01-28,Milk,33,165.66,19.28,Los Angeles
2023-01-28,Bananas,67,1091.43,5.82,Los Angeles
2023-01-28,Chicken,20,225.0,8.38,Los Angeles
2023-01-28,Soda,72,1076.4,15.13,Los Angeles
2023-01-28,Chips,14,75.32,5.2,Los Angeles
2023-01-28,Bread,15,54.75,20.21,Los Angeles
2023-01-28,Milk,45,591.75,13.58,Chicago
2023-01-28,Bananas,56,599.2,10.21,Chicago
2023-01-28,Chicken,39,268.71,15.11,Chicago
2023-01-28,Soda,49,727.65,22.09,Chicago
2023-01-28,Chips,66,638.22,16.35,Chicago
2023-01-28,Bread,58,591.6,18.95,Chicago
2023-01-28,Milk,10,106.8,15.43,Houston
2023-01-28,Bananas,21,97.65,7.7,Houston
2023-01-28,Chicken,55,839.85,13.21,Houston
2023-01-28,Soda,74,907.98,15.67,Houston
2023-01-28,Chips,75,983.25,13.95,Houston
2023-01-28,Bread,75,579.75,14.86,Houston
2023-01-28,Milk,55,212.85,15.41,Phoenix
2023-01-28,Bananas,23,147.66,17.87,Phoenix
2023-01-28,Chicken,94,933.42,15.19,Phoenix
2023-01-28,Soda,85,740.35,21.89,Phoenix
2023-01-28,Chips,55,559.9,22.59,Phoenix
2023-01-28,Bread,50,518.5,18.76,Phoenix
2023-01-29,Milk,84,1299.48,5.94,New York
2023-01-29,Bananas,69,1231.65,24.36,New York
2023-01-29,Chicken,39,297.96,12.61,New York
2023-01-29,Soda,48,633.12,23.65,New York
2023-01-29,Chips,86,1408.68,18.68,New York
2023-01-29,Bread,93,687.27,23.29,New York
2023-01-29,Milk,79,220.41,7.99,Los Angeles
2023-01-29,Bananas,14,37.24,14.6,Los Angeles
2023-01-29,Chicken,12,181.2,17.5,Los Angeles
2023-01-29,Soda,54,422.82,6.3,Los Angeles
2023-01-29,Chips,83,1052.44,22.12,Los Angeles
2023-01-29,Bread,82,624.02,6.72,Los Angeles
2023-01-29,Milk,42,522.9,24.28,Chicago
2023-01-29,Bananas,24,137.28,20.05,Chicago
2023-01-29,Chicken,73,512.46,10.54,Chicago
2023-01-29,Soda,75,252.0,14.57,Chicago
2023-01-29,Chips,61,659.41,24.42,Chicago
2023-01-29,Bread,47,170.61,18.33,Chicago
2023-01-29,Milk,36,490.68,12.22,Houston
2023-01-29,Bananas,95,546.25,14.34,Houston
2023-01-29,Chicken,30,580.8,11.59,Houston
2023-01-29,Soda,58,886.82,15.4,Houston
2023-01-29,Chips,44,429.88,24.49,Houston
2023-01-29,Bread,27,92.34,9.28,Houston
2023-01-29,Milk,14,159.74,16.6,Phoenix
2023-01-29,Bananas,74,966.44,6.23,Phoenix
2023-01-29,Chicken,75,536.25,12.32,Phoenix
2023-01-29,Soda,98,1930.6,9.87,Phoenix
2023-01-29,Chips,65,674.7,12.82,Phoenix
2023-01-29,Bread,22,411.4,9.25,Phoenix
2023-01-30,Milk,52,1015.56,7.19,New York
2023-01-30,Bananas,27,151.47,8.02,New York
2023-01-30,Chicken,55,715.55,20.83,New York
2023-01-30,Soda,76,1421.2,12.39,New York
2023-01-30,Chips,55,1069.75,24.39,New York
2023-01-30,Bread,59,861.99,21.04,New York
2023-01-30,Milk,57,952.47,13.96,Los Angeles
2023-01-30,Bananas,45,397.35,7.35,Los Angeles
2023-01-30,Chicken,11,44.44,13.23,Los Angeles
2023-01-30,Soda,42,419.16,12.6,Los Angeles
2023-01-30,Chips,70,604.8,23.56,Los Angeles
2023-01-30,Bread,71,469.31,5.09,Los Angeles
2023-01-30,Milk,31,87.73,15.91,Chicago
2023-01-30,Bananas,78,1370.46,5.79,Chicago
2023-01-30,Chicken,57,684.0,18.01,Chicago
2023-01-30,Soda,25,220.0,5.85,Chicago
2023-01-30,Chips,12,214.32,5.72,Chicago
2023-01-30,Bread,35,515.55,19.0,Chicago
2023-01-30,Milk,96,1568.64,20.11,Houston
2023-01-30,Bananas,45,333.9,15.5,Houston
2023-01-30,Chicken,66,948.42,12.54,Houston
2023-01-30,Soda,72,786.24,22.84,Houston
2023-01-30,Chips,48,216.0,18.01,Houston
2023-01-30,Bread,26,257.92,6.73,Houston
2023-01-30,Milk,67,161.47,22.13,Phoenix
2023-01-30,Bananas,89,341.76,9.51,Phoenix
2023-01-30,Chicken,56,273.28,8.27,Phoenix
2023-01-30,Soda,70,338.1,9.5,Phoenix
2023-01-30,Chips,83,1351.24,10.73,Phoenix
2023-01-30,Bread,22,174.24,21.88,Phoenix
2023-01-31,Milk,83,1047.46,23.03,New York
2023-01-31,Bananas,14,200.34,8.54,New York
2023-01-31,Chicken,26,82.16,8.95,New York
2023-01-31,Soda,98,566.44,13.62,New York
2023-01-31,Chips,91,1758.12,5.62,New York
2023-01-31,Bread,30,177.9,20.24,New York
2023-01-31,Milk,84,808.08,18.64,Los Angeles
2023-01-31,Bananas,23,438.15,17.71,Los Angeles
2023-01-31,Chicken,72,416.16,11.39,Los Angeles
2023-01-31,Soda,99,1587.96,16.57,Los Angeles
2023-01-31,Chips,38,227.24,18.48,Los Angeles
2023-01-31,Bread,51,836.4,10.4,Los Angeles
2023-01-31,Milk,19,67.26,8.79,Chicago
2023-01-31,Bananas,84,1485.96,14.66,Chicago
2023-01-31,Chicken,86,999.32,8.62,Chicago
2023-01-31,Soda,18,171.36,21.13,Chicago
2023-01-31,Chips,27,328.59,6.87,Chicago
2023-01-31,Bread,71,211.58,24.53,Chicago
2023-01-31,Milk,87,1612.98,21.04,Houston
2023-01-31,Bananas,57,469.11,5.31,Houston
2023-01-31,Chicken,39,279.24,6.72,Houston
2023-01-31,Soda,43,513.42,11.49,Houston
2023-01-31,Chips,13,111.8,8.52,Houston
2023-01-31,Bread,64,261.12,11.47,Houston
2023-01-31,Milk,53,819.38,11.03,Phoenix
2023-01-31,Bananas,81,510.3,11.47,Phoenix
2023-01-31,Chicken,66,721.38,5.3,Phoenix
2023-01-31,Soda,63,850.5,12.89,Phoenix
2023-01-31,Chips,96,1631.04,19.92,Phoenix
2023-01-31,Bread,78,241.8,10.98,Phoenix
2023-02-01,Milk,23,381.34,21.29,New York
2023-02-01,Bananas,43,759.81,10.69,New York
2023-02-01,Chicken,56,624.4,11.67,New York
2023-02-01,Soda,64,817.92,18.19,New York
2023-02-01,Chips,10,96.4,24.14,New York
2023-02-01,Bread,64,809.6,8.0,New York
2023-02-01,Milk,65,531.7,18.38,Los Angeles
2023-02-01,Bananas,44,396.44,8.23,Los Angeles
2023-02-01,Chicken,75,1316.25,21.15,Los Angeles
2023-02-01,Soda,58,217.5,24.24,Los Angeles
2023-02-01,Chips,28,58.8,9.2,Los Angeles
2023-02-01,Bread,68,1072.36,18.89,Los Angeles
2023-02-01,Milk,72,1409.76,12.1,Chicago
2023-02-01,Bananas,100,1954.0,14.25,Chicago
2023-02-01,Chicken,62,399.9,20.04,Chicago
2023-02-01,Soda,50,132.0,14.59,Chicago
2023-02-01,Chips,29,104.98,24.94,Chicago
2023-02-01,Bread,83,1634.27,10.73,Chicago
2023-02-01,Milk,14,174.58,9.51,Houston
2023-02-01,Bananas,42,411.18,6.03,Houston
2023-02-01,Chicken,13,53.17,16.1,Houston
2023-02-01,Soda,16,159.84,13.53,Houston
2023-02-01,Chips,51,834.36,13.38,Houston
2023-02-01,Bread,20,222.6,14.54,Houston
2023-02-01,Milk,60,342.6,13.91,Phoenix
2023-02-01,Bananas,38,485.26,18.19,Phoenix
2023-02-01,Chicken,11,22.88,9.3,Phoenix
2023-02-01,Soda,77,1080.31,14.14,Phoenix
2023-02-01,Chips,13,229.45,14.06,Phoenix
2023-02-01,Bread,57,725.04,18.9,Phoenix
2023-02-02,Milk,82,575.64,10.22,New York
2023-02-02,Bananas,87,469.8,18.7,New York
2023-02-02,Chicken,19,349.22,6.87,New York
2023-02-02,Soda,97,1038.87,18.1,New York
2023-02-02,Chips,76,449.16,15.19,New York
2023-02-02,Bread,66,977.46,16.99,New York
2023-02-02,Milk,50,873.0,17.34,Los Angeles
2023-02-02,Bananas,83,1624.31,12.0,Los Angeles
2023-02-02,Chicken,36,320.76,15.67,Los Angeles
2023-02-02,Soda,51,464.61,22.9,Los Angeles
2023-02-02,Chips,52,371.28,11.8,Los Angeles
2023-02-02,Bread,65,803.4,17.04,Los Angeles
2023-02-02,Milk,40,680.0,19.23,Chicago
2023-02-02,Bananas,47,588.44,19.15,Chicago
2023-02-02,Chicken,11,31.13,12.37,Chicago
2023-02-02,Soda,28,505.12,16.97,Chicago
2023-02-02,Chips,76,619.4,6.46,Chicago
2023-02-02,Bread,12,90.96,13.77,Chicago
2023-02-02,Milk,43,244.67,8.2,Houston
2023-02-02,Bananas,95,342.0,16.69,Houston
2023-02-02,Chicken,74,731.12,18.83,Houston
2023-02-02,Soda,61,1027.85,5.94,Houston
2023-02-02,Chips,80,164.8,13.95,Houston
2023-02-02,Bread,66,768.9,21.97,Houston
2023-02-02,Milk,64,955.52,21.48,Phoenix
2023-02-02,Bananas,18,254.16,20.11,Phoenix
2023-02-02,Chicken,79,1337.47,7.83,Phoenix
2023-02-02,Soda,75,1338.0,8.95,Phoenix
2023-02-02,Chips,79,790.0,21.49,Phoenix
2023-02-02,Bread,36,366.12,6.54,Phoenix
2023-02-03,Milk,93,282.72,12.57,New York
2023-02-03,Bananas,37,107.67,23.84,New York
2023-02-03,Chicken,13,93.73,14.68,New York
2023-02-03,Soda,19,377.15,24.69,New York
2023-02-03,Chips,48,925.44,13.46,New York
2023-02-03,Bread,40,356.8,11.41,New York
2023-02-03,Milk,50,904.0,20.38,Los Angeles
2023-02-03,Bananas,52,827.32,20.42,Los Angeles
2023-02-03,Chicken,23,451.26,14.6,Los Angeles
2023-02-03,Soda,75,1437.0,24.18,Los Angeles
2023-02-03,Chips,81,490.86,18.26,Los Angeles
2023-02-03,Bread,25,118.25,18.96,Los Angeles
2023-02-03,Milk,46,399.28,23.27,Chicago
2023-02-03,Bananas,90,798.3,8.35,Chicago
2023-02-03,Chicken,82,1480.92,12.5,Chicago
2023-02-03,Soda,65,958.1,17.03,Chicago
2023-02-03,Chips,51,964.41,19.13,Chicago
2023-02-03,Bread,76,1063.24,12.79,Chicago
2023-02-03,Milk,75,918.75,11.43,Houston
2023-02-03,Bananas,63,1246.77,23.8,Houston
2023-02-03,Chicken,69,1190.25,11.4,Houston
2023-02-03,Soda,82,921.68,23.36,Houston
2023-02-03,Chips,33,71.61,9.09,Houston
2023-02-03,Bread,45,644.85,22.11,Houston
2023-02-03,Milk,86,731.0,5.78,Phoenix
2023-02-03,Bananas,65,1248.65,16.96,Phoenix
2023-02-03,Chicken,52,161.72,7.01,Phoenix
2023-02-03,Soda,64,1191.68,13.4,Phoenix
2023-02-03,Chips,40,310.0,12.57,Phoenix
2023-02-03,Bread,62,691.3,8.62,Phoenix
2023-02-04,Milk,58,198.94,5.65,New York
2023-02-04,Bananas,60,1077.0,22.7,New York
2023-02-04,Chicken,90,1752.3,21.15,New York
2023-02-04,Soda,48,118.08,19.96,New York
2023-02-04,Chips,15,48.9,15.88,New York
2023-02-04,Bread,53,305.28,18.32,New York
2023-02-04,Milk,85,890.8,7.65,Los Angeles
2023-02-04,Bananas,29,371.2,24.78,Los Angeles
2023-02-04,Chicken,28,113.96,18.9,Los Angeles
2023-02-04,Soda,89,187.79,20.61,Los Angeles
2023-02-04,Chips,14,72.8,8.96,Los Angeles
2023-02-04,Bread,69,454.02,15.98,Los Angeles
2023-02-04,Milk,18,116.1,18.26,Chicago
2023-02-04,Bananas,42,179.34,13.49,Chicago
2023-02-04,Chicken,21,292.32,16.56,Chicago
2023-02-04,Soda,55,125.95,7.05,Chicago
2023-02-04,Chips,24,459.12,14.16,Chicago
2023-02-04,Bread,99,1978.02,7.14,Chicago
2023-02-04,Milk,77,694.54,19.84,Houston
2023-02-04,Bananas,32,274.56,16.74,Houston
2023-02-04,Chicken,56,1042.72,5.87,Houston
2023-02-04,Soda,23,251.16,11.53,Houston
2023-02-04,Chips,100,435.0,13.31,Houston
2023-02-04,Bread,64,829.44,10.06,Houston
2023-02-04,Milk,95,216.6,11.14,Phoenix
2023-02-04,Bananas,33,605.22,17.0,Phoenix
2023-02-04,Chicken,81,371.79,24.03,Phoenix
2023-02-04,Soda,95,356.25,12.08,Phoenix
2023-02-04,Chips,26,86.84,8.18,Phoenix
2023-02-04,Bread,79,307.31,6.46,Phoenix
2023-02-05,Milk,44,428.12,22.25,New York
2023-02-05,Bananas,40,444.8,18.45,New York
